,county_name,state,fips,attained_bachelors,attained_doctorate,attained_masters,attained_professional,black,black_homeowners,eight_rooms,electricity_cost,five_rooms,four_rooms,kitchen_complete,lower_quartile_home_value,mean_household_size_owner,mean_household_size_renter,median_age,median_gross_rent,median_gross_rent_frac_income,median_home_value,median_number_rooms,median_year_built,mhhi,mhhi_family,mhhi_nonfamily,more_than_200k,one_person_household,one_room,owners_25_34,plumbing_complete,renter_occupied,seven_rooms,six_rooms,three_rooms,total_pop,transportation_drive_alone,transportation_public,two_rooms,upper_quartile_home_value,vacant_units,white,unemployed_rate_q1_22,unemployed_rate_q2_22,unemployed_rate_q3_22,unemployed_rate_q4_22,unemployed_rate_year_22,emp_location_quotient_natural_resources_and_mining,emp_location_quotient_construction,emp_location_quotient_manufacturing,emp_location_quotient_trade_transportation_and_utilities,emp_location_quotient_information,emp_location_quotient_financial_activities,emp_location_quotient_professional_and_business_services,emp_location_quotient_education_and_health_services,emp_location_quotient_leisure_and_hospitality,emp_location_quotient_other_services,emp_location_quotient_unclassified,wage_location_quotient_natural_resources_and_mining,wage_location_quotient_construction,wage_location_quotient_manufacturing,wage_location_quotient_trade_transportation_and_utilities,wage_location_quotient_information,wage_location_quotient_financial_activities,wage_location_quotient_professional_and_business_services,wage_location_quotient_education_and_health_services,wage_location_quotient_leisure_and_hospitality,wage_location_quotient_other_services,wage_location_quotient_unclassified,house_price_jan_2022,house_price_feb_2022,house_price_mar_2022,house_price_apr_2022,house_price_may_2022,house_price_jun_2022,house_price_july_2022,house_price_aug_2022,house_price_sep_2022,house_price_oct_2022,house_price_nov_2022,house_price_dec_2022,house_price_jan_2023,house_price_feb_2023,house_price_mar_2023,house_price_avg_q1_2022,house_price_avg_q2_2022,house_price_avg_q3_2022,house_price_avg_q4_2022,house_price_avg_q1_2023,house_price_avg_2022
1588,7.391,3.219,10.282,-2.327,-4.688,-3.335,-4.742,-3.78,-inf,-2.643,-3.761,-1.714,-2.147,-0.011,10.728,1.037,1.131,3.735,6.503,2.885,11.28,1.758,7.585,10.757,11.001,10.272,-4.027,-0.966,-3.215,-3.092,-0.002,-1.394,-1.952,-1.324,-2.671,8.707,-0.383,-7.832,-4.626,11.968,-1.077,-0.266,1.378,0.861,0.875,0.875,1.024,-inf,-1.079,-inf,-0.598,-inf,-0.777,-1.309,-1.05,-inf,-1.204,,-inf,-1.427,-inf,-0.713,-inf,-1.022,-1.609,-1.238,-inf,-0.968,,11.193,11.202,11.193,11.157,11.118,11.081,11.057,11.034,11.019,11.004,11.002,11.0,11.039,11.068,11.09,11.196,11.119,11.037,11.002,11.066,11.091
1589,7.407,3.219,10.282,-1.864,-4.766,-3.015,-4.554,-4.042,-3.315,-2.655,-4.174,-1.737,-1.658,-0.016,11.542,0.948,0.904,3.752,6.717,3.321,11.967,1.629,7.597,10.84,10.99,10.213,-3.475,-1.283,-4.028,-2.69,-0.01,-1.132,-2.341,-1.87,-2.03,10.93,-0.266,-6.014,-3.035,12.415,-1.275,-0.129,2.046,1.041,1.053,1.03,1.401,-2.659,-0.58,-1.47,0.0,-1.05,-0.174,-0.494,-0.357,1.376,-0.274,,-2.526,-0.494,-1.309,0.039,-1.715,-0.494,-0.511,0.191,1.982,-0.041,,12.253,12.27,12.289,12.31,12.33,12.349,12.363,12.371,12.374,12.376,12.379,12.38,12.381,12.386,12.394,12.271,12.33,12.369,12.378,12.387,12.338
1590,7.416,3.219,10.282,-2.473,-5.995,-2.833,-5.973,-3.919,,-2.173,-4.23,-1.623,-1.917,-0.017,11.102,0.904,0.982,3.752,6.308,3.314,11.626,1.775,7.59,10.545,10.855,9.888,-4.527,-1.234,-4.519,-2.592,-0.008,-1.479,-1.859,-1.745,-3.008,10.121,-0.268,-6.141,-3.528,12.168,-1.844,-0.1,1.29,0.903,1.087,1.018,1.085,-0.01,-0.616,0.637,0.148,-1.309,-0.734,-1.309,-0.58,-0.357,-0.994,,-0.083,-0.528,0.718,0.315,-2.526,-1.204,-1.897,-0.821,-0.371,-0.844,,11.947,11.97,11.989,12.007,12.02,12.032,12.034,12.033,12.024,12.02,12.018,12.016,12.019,12.033,12.056,11.969,12.02,12.03,12.018,12.036,12.009
1591,7.462,3.219,10.283,-2.155,-4.99,-2.946,-4.167,-5.835,,-2.49,-3.487,-1.562,-2.012,-0.017,11.052,0.94,0.775,3.726,6.521,3.25,11.619,1.775,7.588,10.81,11.039,10.328,-3.929,-1.169,-4.787,-2.241,-0.018,-1.374,-1.889,-1.45,-3.118,9.895,-0.305,-6.085,-4.499,12.137,-2.003,-0.067,1.018,0.803,0.981,0.875,0.923,1.445,-0.562,0.588,-0.083,-0.562,0.01,-1.47,0.104,-0.261,-0.301,,1.411,-0.511,1.001,-0.073,-1.715,-0.386,-1.661,0.03,-0.261,-0.562,,11.846,11.833,11.816,11.807,11.806,11.811,11.826,11.841,11.857,11.853,11.853,11.843,11.837,11.826,11.819,11.832,11.808,11.841,11.849,11.827,11.833
1592,7.478,3.219,10.283,-2.001,-5.021,-3.014,-5.308,-4.004,-0.553,-2.427,-3.855,-1.397,-1.947,-0.002,11.8,1.015,0.936,3.723,6.807,3.418,12.158,1.74,7.599,11.132,11.25,10.61,-2.718,-1.663,-4.843,-2.162,-0.001,-1.69,-1.989,-1.615,-2.917,10.464,-0.185,-5.956,-4.771,12.593,-1.818,-0.098,1.184,0.742,0.861,0.773,0.906,-0.198,0.647,0.952,-0.01,-1.661,-0.511,-1.022,-0.598,0.03,-0.02,,-0.416,0.793,1.131,0.095,-2.526,-0.916,-1.109,-0.673,0.0,0.0,,12.434,12.454,12.479,12.501,12.52,12.533,12.539,12.536,12.529,12.523,12.515,12.506,12.501,12.5,12.507,12.456,12.518,12.535,12.515,12.503,12.506
1593,7.482,3.219,10.283,-2.518,-6.535,-3.184,-5.907,-3.897,-0.606,-2.686,-3.434,-1.182,-1.706,-0.015,10.804,0.963,0.916,3.694,6.443,3.343,11.542,1.668,7.592,10.713,10.937,10.248,-3.658,-1.358,-4.71,-2.445,-0.015,-1.528,-2.146,-1.768,-2.893,10.077,-0.201,-5.563,-4.216,12.053,-1.7,-0.069,1.386,1.03,1.099,1.087,1.161,-0.128,-0.198,0.223,0.095,-1.309,-0.635,-1.238,-0.128,-0.301,0.174,,0.322,-0.274,0.351,0.131,-2.303,-0.942,-1.079,-0.342,-0.198,0.223,,11.889,11.904,11.922,11.933,11.94,11.945,11.946,11.94,11.927,11.911,11.898,11.886,11.892,11.9,11.91,11.905,11.94,11.938,11.899,11.901,11.92
1594,7.488,3.219,10.283,-2.718,-5.928,-3.402,-5.235,-5.238,-0.56,-2.65,-5.104,-1.402,-1.583,-0.01,11.025,0.944,1.001,3.875,6.397,3.068,11.523,1.609,7.59,10.652,10.836,9.948,-4.373,-1.224,-3.484,-3.187,-0.007,-1.421,-2.194,-2.061,-2.303,9.332,-0.36,-4.692,-3.128,12.054,-1.129,-0.073,1.451,1.087,1.253,1.234,1.265,1.275,-0.734,0.122,-0.4,-inf,-0.4,-inf,0.378,0.0,-0.117,,2.067,-0.821,0.122,-0.342,-inf,-0.968,-inf,0.27,0.247,-0.083,,11.691,11.711,11.727,11.73,11.723,11.715,11.709,11.704,11.693,11.678,11.666,11.656,11.672,11.683,11.692,11.71,11.722,11.702,11.667,11.682,11.7
1595,7.491,3.219,10.283,-2.115,-5.603,-2.963,-4.904,-5.4,-0.164,-2.154,-3.642,-1.742,-1.908,-0.032,11.563,1.03,1.012,3.603,6.469,3.114,11.989,1.775,7.596,10.991,11.075,10.498,-3.614,-1.594,-5.012,-2.053,-0.032,-1.538,-1.899,-1.588,-2.836,10.571,-0.225,-7.197,-3.85,12.424,-2.332,-0.071,0.943,0.676,0.818,0.676,0.785,-0.528,0.191,0.99,0.182,-1.561,-0.598,-0.799,-0.58,-0.094,-0.386,,-0.511,0.174,1.092,0.445,-2.526,-0.916,-1.309,-0.654,-0.073,-0.174,,12.266,12.283,12.301,12.314,12.322,12.334,12.346,12.36,12.367,12.372,12.372,12.37,12.372,12.377,12.384,12.284,12.323,12.358,12.372,12.378,12.335
1596,7.522,3.219,10.283,-2.101,-4.946,-3.241,-4.204,-4.713,,-2.029,-3.642,-1.353,-2.029,-0.014,10.15,1.026,0.888,3.884,5.778,2.965,11.129,1.723,7.581,10.642,10.944,10.343,-3.878,-1.049,-4.629,-2.337,-0.041,-1.681,-2.431,-1.497,-2.949,7.603,-0.186,-inf,-3.53,11.641,-1.032,-0.041,0.818,0.383,0.803,0.624,0.672,-inf,-inf,-inf,0.068,,-0.329,-1.273,-0.968,-0.528,-0.446,,-inf,-inf,-inf,0.255,,-0.693,-1.833,-0.821,0.223,0.199,,,,,,,,,,,,,,,,,,,,,,
1597,7.523,3.219,10.283,-2.539,-5.848,-3.481,-5.491,-6.479,0.0,-2.789,-3.879,-1.566,-1.927,-0.017,11.184,1.012,0.916,3.721,6.279,3.408,11.673,1.758,7.59,10.601,10.755,10.063,-4.654,-1.309,-5.183,-2.429,-0.02,-1.478,-1.792,-1.573,-2.843,9.812,-0.187,-inf,-4.38,12.24,-1.62,-0.067,1.142,0.875,1.065,0.93,1.009,0.049,-0.329,0.61,0.392,-1.966,-0.315,-1.47,-0.416,-0.174,0.068,,-0.02,-0.315,0.761,0.531,-2.207,-0.734,-1.47,-0.248,-0.198,0.104,,11.736,11.765,11.794,11.82,11.834,11.841,11.845,11.851,11.852,11.856,11.863,11.868,11.871,11.892,11.933,11.765,11.832,11.849,11.862,11.899,11.828
1598,7.369,3.219,10.292,-1.547,-3.835,-2.179,-3.429,-0.807,-1.147,-3.045,-2.024,-1.535,-1.57,-0.006,11.376,0.829,0.647,3.592,6.772,3.36,11.939,1.569,-inf,10.794,11.1,10.495,-3.114,-0.771,-3.286,-2.008,-0.003,-0.593,-2.625,-1.861,-1.851,12.621,-0.358,-2.732,-3.21,12.4,-1.672,-0.813,1.326,1.006,1.142,1.018,1.131,-inf,-inf,-0.117,-0.673,0.049,0.207,0.104,0.637,-0.094,-0.105,,-inf,-inf,-0.073,-0.693,-0.431,0.02,0.049,0.703,0.262,-0.186,,11.889,11.892,11.898,11.907,11.915,11.923,11.927,11.924,11.915,11.909,11.908,11.911,11.926,11.942,11.958,11.893,11.915,11.922,11.909,11.942,11.91
1599,4.812,3.258,10.309,-1.487,-4.682,-2.641,-3.696,-4.67,-inf,-2.185,-2.438,-1.871,-1.746,-0.011,11.755,0.811,0.761,3.747,6.596,3.388,12.425,1.668,7.589,10.841,11.226,10.261,-3.054,-0.9,-3.034,-2.479,-0.006,-1.119,-2.3,-2.114,-2.19,9.148,-0.292,-4.651,-3.238,12.809,-1.619,-0.112,1.142,0.903,0.642,0.588,0.844,2.186,0.0,-1.47,-0.094,-0.994,-0.301,-1.661,-0.051,0.336,0.399,-0.261,2.595,-0.073,-1.833,-0.02,-1.833,-0.478,-1.772,0.166,0.372,0.122,-0.673,12.605,12.625,12.647,12.668,12.688,12.703,12.71,12.707,12.698,12.692,12.687,12.684,12.683,12.692,12.715,12.626,12.686,12.705,12.688,12.697,12.677
1600,5.017,3.258,10.309,-2.113,-5.201,-2.877,-4.437,-inf,,-2.756,-2.661,-1.154,-1.866,-0.024,11.284,1.292,1.332,3.444,6.526,3.001,11.911,1.668,7.589,10.813,10.951,10.253,-3.565,-1.403,-3.432,-2.818,-0.03,-1.117,-2.082,-1.657,-2.963,9.488,-0.384,-5.683,-3.788,12.286,-1.501,-1.339,1.699,1.451,1.403,1.308,1.476,2.366,-inf,-inf,-0.329,-1.833,-1.022,-1.833,-0.462,-0.01,-0.892,,2.89,-inf,-inf,-0.357,-2.659,-1.772,-2.207,-0.261,-0.062,-1.109,,12.198,12.217,12.241,12.261,12.278,12.29,12.296,12.294,12.289,12.283,12.279,12.272,12.27,12.276,12.29,12.219,12.276,12.293,12.278,12.279,12.267
1601,5.063,3.258,10.309,-1.718,-5.952,-2.938,-4.438,-4.836,-inf,-2.563,-3.336,-1.521,-1.735,-0.016,11.032,1.169,1.061,3.512,6.277,2.912,11.67,1.705,7.586,10.837,11.045,10.182,-4.162,-1.16,-3.853,-2.561,-0.015,-0.974,-2.39,-1.527,-2.664,8.861,-0.373,-4.729,-3.87,12.241,-1.584,-0.834,1.281,1.153,1.11,1.03,1.147,1.556,-inf,-inf,-0.083,-inf,-0.616,-1.715,-0.4,-1.05,0.365,-inf,1.575,-inf,-inf,-0.223,-inf,-0.916,-1.897,-0.357,-1.309,0.068,-inf,12.175,12.197,12.221,12.24,12.253,12.262,12.262,12.257,12.25,12.244,12.24,12.233,12.232,12.245,12.272,12.198,12.252,12.256,12.239,12.25,12.237
1602,5.323,3.258,10.309,-1.803,-5.468,-2.811,-5.096,-7.702,,-2.339,-3.337,-1.385,-2.143,-0.002,12.063,0.875,0.837,3.848,6.721,3.215,12.49,1.775,7.597,11.006,11.166,10.699,-3.618,-1.298,-3.674,-2.996,0.0,-1.94,-1.845,-1.774,-3.281,8.801,-0.205,-inf,-4.824,12.863,-2.171,-0.066,1.443,1.142,1.099,1.131,1.214,1.901,0.599,0.482,-0.211,,-0.186,-1.561,-0.616,0.495,-0.041,,2.31,0.615,0.513,-0.117,,-0.274,-1.772,-0.342,0.351,0.0,,12.837,12.858,12.883,12.909,12.934,12.956,12.967,12.968,12.961,12.955,12.948,12.942,12.941,12.95,12.965,12.859,12.933,12.965,12.948,12.952,12.927
1603,5.587,3.258,10.309,-1.617,-4.635,-2.379,-4.238,-4.914,-1.482,-2.499,-2.509,-1.631,-1.915,-0.004,12.143,0.863,0.756,3.926,6.735,3.195,12.603,1.686,7.591,11.054,11.315,10.437,-2.82,-1.07,-3.631,-2.937,-0.003,-1.314,-2.096,-1.997,-2.336,9.258,-0.36,-5.597,-3.011,13.076,-1.229,-0.071,1.153,1.006,0.833,0.847,0.968,1.978,0.207,-1.347,-0.371,-1.05,-0.713,-0.916,-0.462,0.956,0.344,-0.635,2.637,0.231,-1.561,-0.223,-1.966,-0.821,-1.022,-0.186,1.169,0.285,-0.821,12.854,12.868,12.888,12.911,12.933,12.952,12.959,12.957,12.949,12.946,12.946,12.941,12.937,12.946,12.971,12.87,12.932,12.955,12.944,12.951,12.926
1604,5.617,3.258,10.309,-1.781,-5.836,-3.379,-5.836,-inf,,-2.528,-3.654,-1.827,-1.71,-0.01,11.176,0.793,0.683,4.029,6.555,3.401,11.669,1.758,7.589,10.632,10.931,10.013,-3.025,-0.958,-5.301,-2.439,0.0,-1.159,-2.082,-1.478,-2.795,7.207,-0.692,-inf,-4.289,13.001,-1.472,-0.039,0.676,0.71,0.742,0.624,0.689,-inf,-inf,,-0.248,-inf,-inf,-inf,-inf,-0.248,-inf,,-inf,-inf,,0.351,-inf,-inf,-inf,-inf,-0.301,-inf,,11.762,11.792,11.824,11.862,11.897,11.933,11.952,11.958,11.949,11.938,11.926,11.913,11.916,11.995,,11.793,11.897,11.953,11.926,,11.894
1605,5.628,3.258,10.309,-1.719,-4.698,-2.648,-4.012,-4.229,-0.973,-2.281,-1.56,-1.754,-1.891,-0.006,11.871,0.9,0.815,3.638,6.672,3.321,12.176,1.758,7.585,10.94,11.204,10.439,-3.303,-1.107,-3.575,-2.152,-0.002,-1.122,-1.999,-1.82,-2.62,11.341,-0.225,-4.846,-3.674,12.534,-2.115,-0.175,1.131,0.968,0.875,0.875,0.968,-0.821,0.231,-0.942,0.122,-1.204,-0.051,-0.511,0.278,0.3,0.199,-1.204,-0.942,0.392,-0.844,0.182,-1.833,-0.211,-0.635,0.56,0.262,0.247,-2.207,12.476,12.495,12.516,12.534,12.548,12.558,12.562,12.559,12.554,12.551,12.551,12.552,12.556,12.562,12.573,12.496,12.547,12.558,12.551,12.564,12.538
1606,5.808,3.258,10.309,-1.553,-5.375,-2.991,-5.023,-6.603,,-2.486,-2.364,-1.263,-2.637,-0.003,11.377,0.94,1.037,3.74,6.001,2.874,11.968,1.758,7.588,10.784,11.058,10.495,-4.113,-1.119,-3.807,-2.919,-0.001,-1.094,-1.963,-1.379,-3.45,8.682,-0.423,-6.234,-3.98,12.327,-1.498,-0.268,0.903,0.861,0.875,0.659,0.829,2.138,-0.713,-0.916,-0.083,-1.561,-0.151,-2.996,-0.4,-0.051,-0.315,,2.53,-0.693,-0.968,0.438,-3.219,-0.511,-2.526,-0.494,-0.083,-0.528,,12.259,12.287,12.321,12.351,12.373,12.388,12.393,12.39,12.381,12.372,12.364,12.355,12.347,12.371,12.421,12.289,12.371,12.388,12.363,12.381,12.354
1607,6.087,3.258,10.31,-1.687,-4.354,-2.658,-4.459,-4.879,-inf,-2.312,-2.328,-1.723,-1.996,-0.012,11.62,0.916,0.747,3.761,6.76,3.17,12.134,1.775,7.583,10.923,11.249,10.509,-3.557,-1.138,-3.273,-2.39,-0.007,-1.088,-2.105,-1.867,-2.679,9.39,-0.321,-5.588,-4.215,12.571,-1.876,-0.096,1.174,0.818,0.788,0.726,0.893,0.859,-0.386,-1.715,0.247,-0.478,0.104,-0.942,0.0,0.405,0.122,0.239,0.833,-0.329,-2.04,0.372,-1.238,-0.041,-1.171,0.365,0.464,0.131,-0.041,12.369,12.382,12.401,12.422,12.443,12.457,12.463,12.46,12.455,12.451,12.448,12.441,12.441,12.45,12.47,12.384,12.441,12.46,12.447,12.454,12.433
1608,6.107,3.258,10.31,-1.833,-4.686,-3.012,-5.379,-inf,,-2.256,-3.406,-1.542,-1.907,0.0,11.325,0.875,0.344,3.884,6.223,2.939,11.987,1.775,7.581,10.91,11.208,10.47,-3.486,-0.856,-4.478,-2.247,0.0,-1.535,-2.073,-1.715,-2.838,7.461,-0.328,-inf,-inf,12.328,-1.154,-0.082,0.693,0.588,0.642,0.606,0.633,-inf,-1.079,-inf,0.068,-inf,0.247,-1.897,-inf,-0.139,0.621,,-inf,-1.833,-inf,0.166,-inf,-0.236,-2.408,-inf,-0.673,0.577,,12.298,12.305,12.31,12.314,12.321,12.329,12.329,12.322,12.309,12.295,12.279,12.266,12.262,12.271,12.297,12.304,12.321,12.32,12.28,12.277,12.307
1609,6.133,3.258,10.31,-1.897,-4.537,-2.792,-4.627,-4.617,,-2.128,-2.054,-1.747,-1.994,-0.029,11.489,0.871,0.577,3.716,6.6,3.273,11.936,1.792,7.585,10.963,11.203,10.517,-3.431,-1.054,-4.004,-2.003,-0.001,-1.206,-2.187,-1.745,-2.78,9.105,-0.25,-7.336,-4.292,12.408,-2.187,-0.081,0.968,0.903,0.803,0.676,0.844,0.928,-0.892,-1.897,0.464,0.0,-0.528,-1.609,0.095,0.157,0.293,-1.561,1.583,-0.868,-2.12,0.723,-0.371,-1.05,-1.661,0.425,0.191,0.148,-2.12,12.165,12.174,12.185,12.199,12.207,12.212,12.207,12.199,12.191,12.189,12.19,12.187,12.187,12.205,12.237,12.175,12.206,12.199,12.189,12.21,12.192
1610,6.157,3.258,10.31,-1.764,-5.473,-3.16,-4.936,-4.704,0.0,-2.239,-2.024,-1.702,-1.442,-0.014,11.447,0.802,0.482,3.879,6.373,3.243,11.884,1.629,7.577,10.71,10.93,10.394,-3.436,-0.941,-4.197,-2.721,0.0,-1.126,-2.278,-2.03,-2.092,9.146,-0.253,-5.356,-4.029,12.306,-1.439,-0.12,1.163,0.847,0.71,0.833,0.903,-0.916,-0.211,-0.942,-0.598,-1.079,-0.844,-0.844,0.489,0.278,-0.616,,-0.777,0.148,-1.022,-0.598,-2.303,-1.47,-0.821,0.959,0.086,-0.511,,12.234,12.261,12.297,12.327,12.349,12.366,12.374,12.374,12.368,12.365,12.364,12.361,12.364,12.368,12.377,12.264,12.347,12.372,12.364,12.37,12.338
1611,6.349,3.258,10.31,-1.848,-inf,-3.812,-4.383,-8.031,,-2.036,-2.746,-1.708,-2.14,-0.011,11.695,1.054,0.464,3.558,6.668,2.868,12.191,1.856,7.586,11.336,11.576,10.621,-2.332,-1.353,-4.734,-1.72,-0.011,-1.315,-1.986,-2.112,-2.554,8.031,-0.307,-6.704,-4.527,12.608,-1.612,-0.072,0.659,0.47,0.312,0.383,0.465,2.725,0.399,-2.207,0.207,-0.868,-0.462,-1.609,-0.58,-0.357,0.285,,3.365,0.476,-2.408,0.278,-1.833,-1.05,-2.12,-0.58,-0.654,-0.128,,12.145,12.158,12.177,12.196,12.206,12.209,12.202,12.197,12.186,12.177,12.163,12.156,12.157,12.194,12.254,12.16,12.203,12.195,12.165,12.203,12.181
1612,6.366,3.258,10.31,-1.567,-5.201,-3.219,-4.632,-5.113,,-2.504,-2.384,-1.688,-1.865,-0.007,11.409,0.788,0.708,3.818,6.629,3.157,11.92,1.705,7.582,10.877,11.213,10.309,-3.371,-0.988,-3.067,-2.715,0.0,-1.1,-2.166,-1.91,-2.623,9.347,-0.444,-5.948,-3.057,12.422,-2.03,-0.07,1.403,0.993,0.742,0.903,1.041,0.683,0.501,0.03,-0.01,-0.274,-0.236,-1.514,0.03,0.199,0.086,,0.708,0.871,0.049,0.14,-1.661,-0.386,-1.833,0.3,0.199,-0.342,,12.168,12.189,12.21,12.23,12.251,12.27,12.278,12.275,12.266,12.261,12.258,12.255,12.257,,,12.189,12.25,12.273,12.258,,12.243
1613,6.377,3.258,10.31,-1.496,-4.263,-2.612,-3.689,-5.75,-inf,-2.51,-2.481,-1.59,-1.902,-0.011,12.325,0.956,0.798,3.745,6.813,3.336,12.718,1.705,7.594,11.06,11.233,10.508,-2.858,-1.26,-3.728,-2.349,-0.011,-1.386,-2.108,-1.792,-2.298,11.546,-0.267,-6.186,-3.593,13.119,-1.727,-0.088,1.443,1.087,0.847,1.018,1.123,0.182,0.519,-0.248,-0.01,-1.022,0.03,-0.478,0.058,0.577,0.182,-0.462,0.315,0.554,-0.139,0.086,-1.514,-0.105,-0.635,0.419,0.713,0.231,-1.109,13.182,13.212,13.245,13.279,13.307,13.328,13.334,13.33,13.318,13.306,13.294,13.282,13.275,13.271,13.269,13.213,13.305,13.327,13.294,13.272,13.286
1614,6.428,3.258,10.31,-1.105,-3.234,-2.111,-3.493,-5.488,-0.354,-2.379,-2.279,-1.778,-1.737,-0.004,12.618,0.932,0.798,3.517,7.1,3.343,12.984,1.705,7.598,11.241,11.494,10.831,-2.331,-1.343,-3.787,-2.013,-0.001,-0.977,-2.352,-1.865,-2.313,11.668,-0.352,-5.46,-3.314,13.414,-2.253,-0.101,0.758,0.659,0.491,0.606,0.633,0.182,0.728,-0.315,0.01,-0.58,-0.186,-0.198,-0.301,0.457,0.293,-1.238,0.27,0.859,-0.4,0.058,-0.386,-0.274,-0.186,-0.211,0.658,0.405,-0.478,13.291,13.306,13.327,13.348,13.367,13.381,13.388,13.386,13.377,13.365,13.354,13.344,13.339,13.338,13.341,13.308,13.366,13.384,13.355,13.339,13.353
1615,6.435,3.258,10.31,-1.798,-inf,-4.022,-3.463,-5.493,-inf,-2.691,-3.699,-1.712,-1.41,0.0,11.419,0.867,0.908,3.764,6.387,3.303,11.951,1.609,7.589,10.915,11.237,10.175,-2.706,-1.396,-2.914,-2.629,0.0,-1.274,-2.492,-1.823,-2.459,6.879,-0.757,-inf,-3.607,12.326,-0.794,-0.01,1.204,0.943,0.803,1.153,1.039,1.859,-0.994,,0.03,-inf,-inf,-inf,-1.715,-0.261,-inf,,2.061,-1.109,,0.104,-inf,-inf,-inf,-2.207,0.104,-inf,,11.956,12.009,12.072,12.122,12.156,12.179,12.183,12.175,12.155,12.135,12.119,12.105,12.1,,,12.013,12.153,12.171,12.12,,12.116
1616,6.474,3.258,10.31,-1.96,-6.207,-2.652,-5.606,-5.797,-inf,-3.052,-2.629,-1.38,-1.417,-0.01,11.169,1.157,1.244,3.517,6.28,3.182,11.773,1.569,7.587,10.583,10.86,10.031,-3.383,-1.201,-3.307,-2.419,-0.009,-1.068,-2.507,-1.913,-2.22,9.534,-0.358,-inf,-3.687,12.438,-1.38,-1.238,1.769,1.655,1.482,1.459,1.599,0.775,-1.772,-3.219,-0.223,-1.661,-1.514,-2.408,-1.109,-0.041,-0.315,1.044,1.026,-1.772,-3.507,-0.151,-2.659,-2.04,-2.659,-0.777,0.0,-0.198,0.542,11.839,11.858,11.882,11.906,11.925,11.943,11.957,11.966,11.971,11.976,11.984,11.992,11.999,12.006,12.015,11.86,11.925,11.965,11.984,12.007,11.935
1617,6.488,3.258,10.31,-1.954,-4.497,-3.264,-6.443,-4.512,0.0,-2.029,-2.636,-1.479,-2.111,0.0,10.931,0.775,1.185,3.998,6.538,2.845,11.599,1.74,7.588,10.75,10.984,10.207,-3.457,-0.957,-4.242,-4.294,0.0,-1.83,-2.256,-1.479,-2.821,6.709,-0.471,-inf,-3.623,12.426,-1.261,-0.205,1.435,1.253,0.968,0.875,1.158,3.1,-inf,-inf,-2.04,,,-1.966,-inf,-inf,-inf,,3.307,-inf,-inf,-2.207,,,-1.079,-inf,-inf,-inf,,12.22,12.237,12.254,12.274,12.291,12.304,12.301,12.287,12.264,12.251,12.247,12.24,12.216,12.241,,12.237,12.29,12.284,12.246,,12.265
1618,6.515,3.258,10.31,-1.399,-4.683,-2.951,-3.948,-6.502,,-3.504,-2.022,-1.651,-1.645,0.0,11.994,0.916,0.788,4.0,6.373,3.105,12.422,1.569,7.592,10.801,11.087,10.447,-2.881,-1.024,-2.897,-3.198,-0.011,-1.549,-2.301,-2.087,-2.275,8.112,-0.505,-inf,-2.393,12.876,-0.711,-0.064,1.746,1.326,0.981,1.194,1.352,2.023,0.068,-0.288,-0.4,-inf,-1.238,-0.916,-2.303,1.092,-inf,,2.391,0.01,-0.713,-0.446,-inf,-1.273,-0.635,-3.219,1.826,-inf,,12.812,12.838,12.871,12.905,12.935,12.957,12.965,12.959,12.947,12.938,12.932,12.922,12.918,12.919,12.926,12.841,12.933,12.957,12.931,12.921,12.916
1619,6.645,3.258,10.31,-1.604,-4.93,-3.173,-4.539,-5.465,-inf,-2.041,-2.385,-1.677,-1.948,-0.006,11.518,0.986,0.824,3.529,6.495,3.281,12.032,1.792,7.586,10.948,11.152,10.502,-4.066,-1.285,-4.517,-1.847,-0.004,-1.106,-2.184,-1.591,-2.998,9.699,-0.294,-5.079,-4.517,12.36,-1.989,-0.388,0.981,0.943,0.943,0.71,0.899,-0.139,-0.186,-2.04,0.02,0.365,-0.236,-1.609,0.039,0.157,0.322,-inf,-0.274,0.03,-2.659,0.104,0.02,-0.528,-1.772,0.199,0.068,0.278,-3.912,12.418,12.427,12.439,12.453,12.461,12.466,12.467,12.464,12.458,12.446,12.435,12.424,12.42,12.42,12.426,12.428,12.46,12.463,12.435,12.422,12.447
1620,6.736,3.258,10.31,-1.458,-3.891,-2.501,-3.791,-5.408,,-2.064,-2.758,-1.836,-2.308,-0.008,12.245,0.956,0.846,3.861,6.682,3.045,12.626,1.872,7.595,11.191,11.403,10.494,-2.731,-1.523,-3.514,-2.72,-0.012,-1.836,-1.895,-2.064,-2.731,9.397,-0.305,-4.975,-3.747,13.004,-1.981,-0.088,1.142,0.93,0.818,0.818,0.936,0.948,0.982,-0.274,-0.673,-1.05,-0.844,-0.673,-0.02,0.307,-0.416,-0.462,1.075,0.92,0.058,-0.799,-1.514,-1.204,-0.58,-0.198,0.01,-0.315,-0.236,13.007,13.029,13.057,13.085,13.107,13.123,13.126,13.123,13.115,13.112,13.109,13.103,13.098,13.096,13.099,13.031,13.105,13.121,13.108,13.098,13.092
